Time [s],Value,Parity Error,Framing Error
2.418709000000000,COMMA,,
2.419749000000000,1,,
2.420789000000000,3,,
2.421829000000000,COMMA,,
2.422869000000000,2,,
2.423909000000000,8,,
2.424949000000000,COMMA,,
2.425989000000000,2,,
2.427029000000000,2,,
2.428069000000000,8,,
2.429109000000000,COMMA,,
2.430149000000000,4,,
2.431189000000000,1,,
2.432229000000000,COMMA,,
2.433269000000000,3,,
2.434308000000000,0,,
2.435348000000000,COMMA,,
2.436388000000000,6,,
2.437428000000000,6,,
2.438468000000000,COMMA,,
2.439508000000000,1,,
2.440548000000000,7,,
2.441588000000000,6,,
2.442628000000000,COMMA,,
2.443668000000000,4,,
2.444708000000000,3,,
2.445748000000000,*,,
2.446788000000000,7,,
2.447828000000000,E,,
2.448868000000000,\r,,
2.449908000000000,\n,,
2.450947000000000,$,,
2.451987000000000,G,,
2.453027000000000,P,,
2.454067000000000,G,,
2.455107000000000,L,,
2.456147000000000,L,,
2.457187000000000,COMMA,,
2.458227000000000,3,,
2.459267000000000,4,,
2.460307000000000,3,,
2.461347000000000,6,,
2.462387000000000,.,,
2.463427000000000,3,,
2.464467000000000,3,,
2.465507000000000,8,,
2.466547000000000,6,,
2.467587000000000,7,,
2.468626000000000,COMMA,,
2.469666000000000,S,,
2.470706000000000,COMMA,,
2.471746000000000,0,,
2.472786000000000,5,,
2.473826000000000,8,,
2.474866000000000,2,,
2.475906000000000,2,,
2.476946000000000,.,,
2.477986000000000,4,,
2.479026000000000,4,,
2.480066000000000,9,,
2.481106000000000,2,,
2.482146000000000,7,,
2.483186000000000,COMMA,,
2.484226000000000,W,,
2.485266000000000,COMMA,,
2.486305000000000,1,,
2.487345000000000,6,,
2.488385000000000,0,,
2.489425000000000,4,,
2.490465000000000,3,,
2.491505000000000,8,,
2.492545000000000,.,,
2.493585000000000,0,,
2.494625000000000,0,,
2.495665000000000,COMMA,,
2.496705000000000,A,,
2.497745000000000,COMMA,,
2.498785000000000,A,,
2.499825000000000,*,,
2.500865000000000,6,,
2.501905000000000,4,,
2.502945000000000,\r,,
2.503984000000000,\n,,
3.094527000000000,$,,
3.095567000000000,G,,
3.096607000000000,P,,
3.097647000000000,R,,
3.098687000000000,M,,
3.099727000000000,C,,
3.100767000000000,COMMA,,
3.101807000000000,1,,
3.102847000000000,6,,
3.103887000000000,0,,
3.104927000000000,4,,
3.105967000000000,3,,
3.107007000000000,9,,
3.108047000000000,.,,
3.109087000000000,0,,
3.110127000000000,0,,
3.111167000000000,COMMA,,
3.112206000000000,A,,
3.113246000000000,COMMA,,
3.114286000000000,3,,
3.115326000000000,4,,
3.116366000000000,3,,
3.117406000000000,6,,
3.118446000000000,.,,
3.119486000000000,3,,
3.120526000000000,3,,
3.121566000000000,8,,
3.122606000000000,7,,
3.123646000000000,9,,
3.124686000000000,COMMA,,
3.125726000000000,S,,
3.126766000000000,COMMA,,
3.127806000000000,0,,
3.128846000000000,5,,
3.129885000000000,8,,
3.130925000000000,2,,
3.131965000000000,2,,
3.133005000000000,.,,
3.134045000000000,4,,
3.135085000000000,4,,
3.136125000000000,9,,
3.137165000000000,2,,
3.138205000000000,8,,
3.139245000000000,COMMA,,
3.140285000000000,W,,
3.141325000000000,COMMA,,
3.142365000000000,0,,
3.143405000000000,.,,
3.144445000000000,2,,
3.145485000000000,0,,
3.146524000000000,7,,
3.147564000000000,COMMA,,
3.148604000000000,COMMA,,
3.149644000000000,1,,
3.150684000000000,9,,
3.151724000000000,0,,
3.152764000000000,5,,
3.153804000000000,2,,
3.154844000000000,5,,
3.155884000000000,COMMA,,
3.156924000000000,COMMA,,
3.157964000000000,COMMA,,
3.159004000000000,A,,
3.160044000000000,*,,
3.161084000000000,7,,
3.162124000000000,3,,
3.163164000000000,\r,,
3.164203000000000,\n,,
3.165243000000000,$,,
3.166283000000000,G,,
3.167323000000000,P,,
3.168363000000000,V,,
3.169403000000000,T,,
3.170443000000000,G,,
3.171483000000000,COMMA,,
3.172523000000000,COMMA,,
3.173563000000000,T,,
3.174603000000000,COMMA,,
3.175643000000000,COMMA,,
3.176683000000000,M,,
3.177723000000000,COMMA,,
3.178763000000000,0,,
3.179803000000000,.,,
3.180843000000000,2,,
3.181882000000000,0,,
3.182922000000000,7,,
3.183962000000000,COMMA,,
3.185002000000000,N,,
3.186042000000000,COMMA,,
3.187082000000000,0,,
3.188122000000000,.,,
3.189162000000000,3,,
3.190202000000000,8,,
3.191242000000000,4,,
3.192282000000000,COMMA,,
3.193322000000000,K,,
3.194362000000000,COMMA,,
3.195402000000000,A,,
3.196442000000000,*,,
3.197482000000000,2,,
3.198522000000000,9,,
3.199561000000000,\r,,
3.200601000000000,\n,,
3.201641000000000,$,,
3.202681000000000,G,,
3.203721000000000,P,,
3.204761000000000,G,,
3.205801000000000,G,,
3.206841000000000,A,,
3.207881000000000,COMMA,,
3.208921000000000,1,,
3.209961000000000,6,,
3.211001000000000,0,,
3.212041000000000,4,,
3.213081000000000,3,,
3.214121000000000,9,,
3.215161000000000,.,,
3.216200000000000,0,,
3.217240000000000,0,,
3.218280000000000,COMMA,,
3.219320000000000,3,,
3.220360000000000,4,,
3.221400000000000,3,,
3.222440000000000,6,,
3.223480000000000,.,,
3.224520000000000,3,,
3.225560000000000,3,,
3.226600000000000,8,,
3.227640000000000,7,,
3.228680000000000,9,,
3.229720000000000,COMMA,,
3.230760000000000,S,,
3.231800000000000,COMMA,,
3.232840000000000,0,,
3.233879000000000,5,,
3.234919000000000,8,,
3.235959000000000,2,,
3.236999000000000,2,,
3.238039000000000,.,,
3.239079000000000,4,,
3.240119000000000,4,,
3.241159000000000,9,,
3.242199000000000,2,,
3.243239000000000,8,,
3.244279000000000,COMMA,,
3.245319000000000,W,,
3.246359000000000,COMMA,,
3.247399000000000,1,,
3.248439000000000,COMMA,,
3.249479000000000,0,,
3.250519000000000,5,,
3.251558000000000,COMMA,,
3.252598000000000,7,,
3.253638000000000,.,,
3.254678000000000,6,,
3.255718000000000,6,,
3.256758000000000,COMMA,,
3.257798000000000,6,,
3.258838000000000,3,,
3.259878000000000,.,,
3.260918000000000,5,,
3.261958000000000,COMMA,,
3.262998000000000,M,,
3.264038000000000,COMMA,,
3.265078000000000,1,,
3.266118000000000,3,,
3.267158000000000,.,,
3.268197000000000,6,,
3.269237000000000,COMMA,,
3.270277000000000,M,,
3.271317000000000,COMMA,,
3.272357000000000,COMMA,,
3.273397000000000,*,,
3.274437000000000,6,,
3.275477000000000,6,,
3.276517000000000,\r,,
3.277557000000000,\n,,
3.278597000000000,$,,
3.279637000000000,G,,
3.280677000000000,P,,
3.281717000000000,G,,
3.282757000000000,S,,
3.283797000000000,A,,
3.284837000000000,COMMA,,
3.285876000000000,A,,
3.286916000000000,COMMA,,
3.287956000000000,3,,
3.288996000000000,COMMA,,
3.290036000000000,1,,
3.291076000000000,3,,
3.292116000000000,COMMA,,
3.293156000000000,3,,
3.294196000000000,0,,
3.295236000000000,COMMA,,
3.296276000000000,0,,
3.297316000000000,7,,
3.298356000000000,COMMA,,
3.299396000000000,0,,
3.300436000000000,5,,
3.301476000000000,COMMA,,
3.302516000000000,0,,
3.303555000000000,8,,
3.304595000000000,COMMA,,
3.305635000000000,COMMA,,
3.306675000000000,COMMA,,
3.307715000000000,COMMA,,
3.308755000000000,COMMA,,
3.309795000000000,COMMA,,
3.310835000000000,COMMA,,
3.311875000000000,COMMA,,
3.312915000000000,8,,
3.313955000000000,.,,
3.314995000000000,0,,
3.316035000000000,9,,
3.317075000000000,COMMA,,
3.318115000000000,7,,
3.319155000000000,.,,
3.320195000000000,6,,
3.321234000000000,6,,
3.322274000000000,COMMA,,
3.323314000000000,2,,
3.324354000000000,.,,
3.325394000000000,5,,
3.326434000000000,8,,
3.327474000000000,*,,
3.328514000000000,0,,
3.329554000000000,0,,
3.330594000000000,\r,,
3.331634000000000,\n,,
3.332674000000000,$,,
3.333714000000000,G,,
3.334754000000000,P,,
3.335794000000000,G,,
3.336834000000000,S,,
3.337873000000000,V,,
3.338913000000000,COMMA,,
3.339953000000000,2,,
3.340993000000000,COMMA,,
3.342033000000000,1,,
3.343073000000000,COMMA,,
3.344113000000000,0,,
3.345153000000000,6,,
3.346193000000000,COMMA,,
3.347233000000000,0,,
3.348273000000000,5,,
3.349313000000000,COMMA,,
3.350353000000000,3,,
3.351393000000000,5,,
3.352433000000000,COMMA,,
3.353473000000000,2,,
3.354513000000000,4,,
3.355552000000000,1,,
3.356592000000000,COMMA,,
3.357632000000000,4,,
3.358672000000000,5,,
3.359712000000000,COMMA,,
3.360752000000000,0,,
3.361792000000000,7,,
3.362832000000000,COMMA,,
3.363872000000000,3,,
3.364912000000000,9,,
3.365952000000000,COMMA,,
3.366992000000000,1,,
3.368032000000000,2,,
3.369072000000000,6,,
3.370112000000000,COMMA,,
3.371152000000000,3,,
3.372192000000000,9,,
3.373231000000000,COMMA,,
3.374271000000000,0,,
3.375311000000000,8,,
3.376351000000000,COMMA,,
3.377391000000000,1,,
3.378431000000000,6,,
3.379471000000000,COMMA,,
3.380511000000000,1,,
3.381551000000000,1,,
3.382591000000000,9,,
3.383631000000000,COMMA,,
3.384671000000000,3,,
3.385711000000000,2,,
3.386751000000000,COMMA,,
3.387791000000000,0,,
3.388831000000000,9,,
3.389870000000000,COMMA,,
3.390910000000000,2,,
3.391950000000000,7,,
3.392990000000000,COMMA,,
3.394030000000000,0,,
3.395070000000000,6,,
3.396110000000000,0,,
3.397150000000000,COMMA,,
3.398190000000000,*,,
3.399230000000000,7,,
3.400270000000000,6,,
3.401310000000000,\r,,
3.402350000000000,\n,,
3.403390000000000,$,,
3.404430000000000,G,,
3.405470000000000,P,,
3.406510000000000,G,,
3.407549000000000,S,,
3.408589000000000,V,,
3.409629000000000,COMMA,,
3.410669000000000,2,,
3.411709000000000,COMMA,,
3.412749000000000,2,,
3.413789000000000,COMMA,,
3.414829000000000,0,,
3.415869000000000,6,,
3.416909000000000,COMMA,,
3.417949000000000,1,,
3.418989000000000,3,,
3.420029000000000,COMMA,,
3.421069000000000,2,,
3.422109000000000,8,,
3.423149000000000,COMMA,,
3.424189000000000,2,,
3.425228000000000,2,,
3.426268000000000,8,,
3.427308000000000,COMMA,,
3.428348000000000,4,,
3.429388000000000,2,,
3.430428000000000,COMMA,,
3.431468000000000,3,,
3.432508000000000,0,,
3.433548000000000,COMMA,,
3.434588000000000,6,,
3.435628000000000,6,,
3.436668000000000,COMMA,,
3.437708000000000,1,,
3.438748000000000,7,,
3.439788000000000,6,,
3.440828000000000,COMMA,,
3.441868000000000,4,,
3.442907000000000,4,,
3.443947000000000,*,,
3.444987000000000,7,,
3.446027000000000,A,,
3.447067000000000,\r,,
3.448107000000000,\n,,
3.449147000000000,$,,
3.450187000000000,G,,
3.451227000000000,P,,
3.452267000000000,G,,
3.453307000000000,L,,
3.454347000000000,L,,
3.455387000000000,COMMA,,
3.456427000000000,3,,
3.457467000000000,4,,
3.458507000000000,3,,
3.459546000000000,6,,
3.460586000000000,.,,
3.461626000000000,3,,
3.462666000000000,3,,
3.463706000000000,8,,
3.464746000000000,7,,
3.465786000000000,9,,
3.466826000000000,COMMA,,
3.467866000000000,S,,
3.468906000000000,COMMA,,
3.469946000000000,0,,
3.470986000000000,5,,
3.472026000000000,8,,
3.473066000000000,2,,
3.474106000000000,2,,
3.475146000000000,.,,
3.476186000000000,4,,
3.477225000000000,4,,
3.478265000000000,9,,
3.479305000000000,2,,
3.480345000000000,8,,
3.481385000000000,COMMA,,
3.482425000000000,W,,
3.483465000000000,COMMA,,
3.484505000000000,1,,
3.485545000000000,6,,
3.486585000000000,0,,
3.487625000000000,4,,
3.488665000000000,3,,
3.489705000000000,9,,
3.490745000000000,.,,
3.491785000000000,0,,
3.492825000000000,0,,
3.493865000000000,COMMA,,
3.494904000000000,A,,
3.495944000000000,COMMA,,
3.496984000000000,A,,
3.498024000000000,*,,
3.499064000000000,6,,
3.500104000000000,5,,
3.501144000000000,\r,,
3.502184000000000,\n,,
4.100559000000000,$,,
4.101599000000000,G,,
4.102639000000000,P,,
4.103679000000000,R,,
4.104719000000000,M,,
4.105759000000000,C,,
4.106799000000000,COMMA,,
4.107839000000000,1,,
4.108879000000000,6,,
4.109919000000000,0,,
4.110959000000000,4,,
4.111998000000000,4,,
4.113038000000000,0,,
4.114078000000000,.,,
4.115118000000000,0,,
4.116158000000000,0,,
4.117198000000000,COMMA,,
4.118238000000000,A,,
4.119278000000000,COMMA,,
4.120318000000000,3,,
4.121358000000000,4,,
4.122398000000000,3,,
4.123438000000000,6,,
4.124478000000000,.,,
4.125518000000000,3,,
4.126558000000000,3,,
4.127598000000000,8,,
4.128638000000000,8,,
4.129677000000000,6,,
4.130717000000000,COMMA,,
4.131757000000000,S,,
4.132797000000000,COMMA,,
4.133837000000000,0,,
4.134877000000000,5,,
4.135917000000000,8,,
4.136957000000000,2,,
4.137997000000000,2,,
4.139037000000000,.,,
4.140077000000000,4,,
4.141117000000000,4,,
4.142157000000000,9,,
4.143197000000000,2,,
4.144237000000000,8,,
4.145277000000000,COMMA,,
4.146316000000000,W,,
4.147356000000000,COMMA,,
4.148396000000000,0,,
4.149436000000000,.,,
4.150476000000000,0,,
4.151516000000000,8,,
4.152556000000000,4,,
4.153596000000000,COMMA,,
4.154636000000000,COMMA,,
4.155676000000000,1,,
4.156716000000000,9,,
4.157756000000000,0,,
4.158796000000000,5,,
4.159836000000000,2,,
4.160876000000000,5,,
4.161916000000000,COMMA,,
4.162956000000000,COMMA,,
4.163995000000000,COMMA,,
4.165035000000000,A,,
4.166075000000000,*,,
4.167115000000000,7,,
4.168155000000000,4,,
4.169195000000000,\r,,
4.170235000000000,\n,,
4.171275000000000,$,,
4.172315000000000,G,,
4.173355000000000,P,,
4.174395000000000,V,,
4.175435000000000,T,,
4.176475000000000,G,,
4.177515000000000,COMMA,,
4.178555000000000,COMMA,,
4.179595000000000,T,,
4.180635000000000,COMMA,,
4.181674000000000,COMMA,,
4.182714000000000,M,,
4.183754000000000,COMMA,,
4.184794000000000,0,,
4.185834000000000,.,,
4.186874000000000,0,,
4.187914000000000,8,,
4.188954000000000,4,,
4.189994000000000,COMMA,,
4.191034000000000,N,,
4.192074000000000,COMMA,,
4.193114000000000,0,,
4.194154000000000,.,,
4.195194000000000,1,,
4.196234000000000,5,,
4.197274000000000,6,,
4.198314000000000,COMMA,,
4.199353000000000,K,,
4.200393000000000,COMMA,,
4.201433000000000,A,,
4.202473000000000,*,,
4.203513000000000,2,,
4.204553000000000,D,,
4.205593000000000,\r,,
4.206633000000000,\n,,
4.207673000000000,$,,
4.208713000000000,G,,
4.209753000000000,P,,
4.210793000000000,G,,
4.211833000000000,G,,
4.212873000000000,A,,
4.213913000000000,COMMA,,
4.214953000000000,1,,
4.215992000000000,6,,
4.217032000000000,0,,
4.218072000000000,4,,
4.219112000000000,4,,
4.220152000000000,0,,
4.221192000000000,.,,
4.222232000000000,0,,
4.223272000000000,0,,
4.224312000000000,COMMA,,
4.225352000000000,3,,
4.226392000000000,4,,
4.227432000000000,3,,
4.228472000000000,6,,
4.229512000000000,.,,
4.230552000000000,3,,
4.231592000000000,3,,
4.232632000000000,8,,
4.233671000000000,8,,
4.234711000000000,6,,
4.235751000000000,COMMA,,
4.236791000000000,S,,
4.237831000000000,COMMA,,
4.238871000000000,0,,
4.239911000000000,5,,
4.240951000000000,8,,
4.241991000000000,2,,
4.243031000000000,2,,
4.244071000000000,.,,
4.245111000000000,4,,
4.246151000000000,4,,
4.247191000000000,9,,
4.248231000000000,2,,
4.249271000000000,8,,
4.250311000000000,COMMA,,
4.251350000000000,W,,
4.252390000000000,COMMA,,
4.253430000000000,1,,
4.254470000000000,COMMA,,
4.255510000000000,0,,
4.256550000000000,5,,
4.257590000000000,COMMA,,
4.258630000000000,7,,
4.259670000000000,.,,
4.260710000000000,6,,
4.261750000000000,6,,
4.262790000000000,COMMA,,
4.263830000000000,6,,
4.264870000000000,3,,
4.265910000000000,.,,
4.266950000000000,6,,
4.267989000000000,COMMA,,
4.269029000000000,M,,
4.270069000000000,COMMA,,
4.271109000000000,1,,
4.272149000000000,3,,
4.273189000000000,.,,
4.274229000000000,6,,
4.275269000000000,COMMA,,
4.276309000000000,M,,
4.277349000000000,COMMA,,
4.278389000000000,COMMA,,
4.279429000000000,*,,
4.280469000000000,6,,
4.281509000000000,B,,
4.282549000000000,\r,,
4.283589000000000,\n,,
4.284629000000000,$,,
4.285668000000000,G,,
4.286708000000000,P,,
4.287748000000000,G,,
4.288788000000000,S,,
4.289828000000000,A,,
4.290868000000000,COMMA,,
4.291908000000000,A,,
4.292948000000000,COMMA,,
4.293988000000000,3,,
4.295028000000000,COMMA,,
4.296068000000000,1,,
4.297108000000000,3,,
4.298148000000000,COMMA,,
4.299188000000000,3,,
4.300228000000000,0,,
4.301268000000000,COMMA,,
4.302308000000000,0,,
4.303347000000000,7,,
4.304387000000000,COMMA,,
4.305427000000000,0,,
4.306467000000000,5,,
4.307507000000000,COMMA,,
4.308547000000000,0,,
4.309587000000000,8,,
4.310627000000000,COMMA,,
4.311667000000000,COMMA,,
4.312707000000000,COMMA,,
4.313747000000000,COMMA,,
4.314787000000000,COMMA,,
4.315827000000000,COMMA,,
4.316867000000000,COMMA,,
4.317907000000000,COMMA,,
4.318947000000000,8,,
4.319987000000000,.,,
4.321026000000000,0,,
4.322066000000000,8,,
4.323106000000000,COMMA,,
4.324146000000000,7,,
4.325186000000000,.,,
4.326226000000000,6,,
4.327266000000000,6,,
4.328306000000000,COMMA,,
4.329346000000000,2,,
4.330386000000000,.,,
4.331426000000000,5,,
4.332466000000000,8,,
4.333506000000000,*,,
4.334546000000000,0,,
4.335586000000000,1,,
4.336626000000000,\r,,
4.337665000000000,\n,,
4.338705000000000,$,,
4.339745000000000,G,,
4.340785000000000,P,,
4.341825000000000,G,,
4.342865000000000,S,,
4.343905000000000,V,,
4.344945000000000,COMMA,,
4.345985000000000,2,,
4.347025000000000,COMMA,,
4.348065000000000,1,,
4.349105000000000,COMMA,,
4.350145000000000,0,,
4.351185000000000,6,,
4.352225000000000,COMMA,,
4.353265000000000,0,,
4.354305000000000,5,,
4.355344000000000,COMMA,,
4.356384000000000,3,,
4.357424000000000,5,,
4.358464000000000,COMMA,,
4.359504000000000,2,,
4.360544000000000,4,,
4.361584000000000,1,,
4.362624000000000,COMMA,,
4.363664000000000,4,,
4.364704000000000,5,,
4.365744000000000,COMMA,,
4.366784000000000,0,,
4.367824000000000,7,,
4.368864000000000,COMMA,,
4.369904000000000,3,,
4.370944000000000,9,,
4.371984000000000,COMMA,,
4.373023000000000,1,,
4.374063000000000,2,,
4.375103000000000,6,,
4.376143000000000,COMMA,,
4.377183000000000,3,,
4.378223000000000,7,,
4.379263000000000,COMMA,,
4.380303000000000,0,,
4.381343000000000,8,,
4.382383000000000,COMMA,,
4.383423000000000,1,,
4.384463000000000,6,,
4.385503000000000,COMMA,,
4.386543000000000,1,,
4.387583000000000,1,,
4.388623000000000,9,,
4.389663000000000,COMMA,,
4.390702000000000,3,,
4.391742000000000,1,,
4.392782000000000,COMMA,,
4.393822000000000,0,,
4.394862000000000,9,,
4.395902000000000,COMMA,,
4.396942000000000,2,,
4.397982000000000,7,,
4.399022000000000,COMMA,,
4.400062000000000,0,,
4.401102000000000,6,,
4.402142000000000,0,,
4.403182000000000,COMMA,,
4.404222000000000,*,,
4.405262000000000,7,,
4.406302000000000,B,,
4.407341000000000,\r,,
4.408381000000000,\n,,
4.409421000000000,$,,
4.410461000000000,G,,
4.411501000000000,P,,
4.412541000000000,G,,
4.413581000000000,S,,
4.414621000000000,V,,
4.415661000000000,COMMA,,
4.416701000000000,2,,
4.417741000000000,COMMA,,
4.418781000000000,2,,
4.419821000000000,COMMA,,
4.420861000000000,0,,
4.421901000000000,6,,
4.422941000000000,COMMA,,
4.423981000000000,1,,
4.425020000000000,3,,
4.426060000000000,COMMA,,
4.427100000000000,2,,
4.428140000000000,8,,
4.429180000000000,COMMA,,
4.430220000000000,2,,
4.431260000000000,2,,
4.432300000000000,8,,
4.433340000000000,COMMA,,
4.434380000000000,4,,
4.435420000000000,2,,
4.436460000000000,COMMA,,
4.437500000000000,3,,
4.438540000000000,0,,
4.439580000000000,COMMA,,
4.440620000000000,6,,
4.441660000000000,6,,
4.442699000000000,COMMA,,
4.443739000000000,1,,
4.444779000000000,7,,
4.445819000000000,6,,
4.446859000000000,COMMA,,
4.447899000000000,4,,
4.448939000000000,4,,
4.449979000000000,*,,
4.451019000000000,7,,
4.452059000000000,A,,
4.453099000000000,\r,,
4.454139000000000,\n,,
4.455179000000000,$,,
4.456219000000000,G,,
4.457259000000000,P,,
4.458299000000000,G,,
4.459338000000000,L,,
4.460378000000000,L,,
4.461418000000000,COMMA,,
4.462458000000000,3,,
4.463498000000000,4,,
4.464538000000000,3,,
4.465578000000000,6,,
4.466618000000000,.,,
4.467658000000000,3,,
4.468698000000000,3,,
4.469738000000000,8,,
4.470778000000000,8,,
4.471818000000000,6,,
4.472858000000000,COMMA,,
4.473898000000000,S,,
4.474938000000000,COMMA,,
4.475978000000000,0,,
4.477017000000000,5,,
4.478057000000000,8,,
4.479097000000000,2,,
4.480137000000000,2,,
4.481177000000000,.,,
4.482217000000000,4,,
4.483257000000000,4,,
4.484297000000000,9,,
4.485337000000000,2,,
4.486377000000000,8,,
4.487417000000000,COMMA,,
4.488457000000000,W,,
4.489497000000000,COMMA,,
4.490537000000000,1,,
4.491577000000000,6,,
4.492617000000000,0,,
4.493657000000000,4,,
4.494696000000000,4,,
4.495736000000000,0,,
4.496776000000000,.,,
4.497816000000000,0,,
4.498856000000000,0,,
4.499896000000000,COMMA,,
4.500936000000000,A,,
4.501976000000000,COMMA,,
4.503016000000000,A,,
4.504056000000000,*,,
4.505096000000000,6,,
4.506136000000000,B,,
4.507176000000000,\r,,
4.508216000000000,\n,,
5.097088000000000,$,,
5.098128000000000,G,,
5.099168000000000,P,,
5.100208000000000,R,,
5.101248000000000,M,,
5.102288000000000,C,,
5.103328000000000,COMMA,,
5.104368000000000,1,,
5.105408000000000,6,,
5.106448000000000,0,,
5.107488000000000,4,,
5.108528000000000,4,,
5.109568000000000,1,,
5.110608000000000,.,,
5.111647000000000,0,,
5.112687000000000,0,,
5.113727000000000,COMMA,,
5.114767000000000,A,,
5.115807000000000,COMMA,,
5.116847000000000,3,,
5.117887000000000,4,,
5.118927000000000,3,,
5.119967000000000,6,,
5.121007000000000,.,,
5.122047000000000,3,,
5.123087000000000,3,,
5.124127000000000,8,,
5.125167000000000,9,,
5.126207000000000,6,,
5.127247000000000,COMMA,,
5.128287000000000,S,,
5.129326000000000,COMMA,,
5.130366000000000,0,,
5.131406000000000,5,,
5.132446000000000,8,,
5.133486000000000,2,,
5.134526000000000,2,,
5.135566000000000,.,,
5.136606000000000,4,,
5.137646000000000,4,,
5.138686000000000,9,,
5.139726000000000,2,,
5.140766000000000,6,,
5.141806000000000,COMMA,,
5.142846000000000,W,,
5.143886000000000,COMMA,,
5.144926000000000,0,,
5.145966000000000,.,,
5.147005000000000,0,,
5.148045000000000,7,,
5.149085000000000,5,,
5.150125000000000,COMMA,,
5.151165000000000,COMMA,,
5.152205000000000,1,,
5.153245000000000,9,,
5.154285000000000,0,,
5.155325000000000,5,,
5.156365000000000,2,,
5.157405000000000,5,,
5.158445000000000,COMMA,,
5.159485000000000,COMMA,,
5.160525000000000,COMMA,,
5.161565000000000,A,,
5.162605000000000,*,,
5.163644000000000,7,,
5.164684000000000,4,,
5.165724000000000,\r,,
5.166764000000000,\n,,
5.167804000000000,$,,
5.168844000000000,G,,
5.169884000000000,P,,
5.170924000000000,V,,
5.171964000000000,T,,
5.173004000000000,G,,
5.174044000000000,COMMA,,
5.175084000000000,COMMA,,
5.176124000000000,T,,
5.177164000000000,COMMA,,
5.178204000000000,COMMA,,
5.179244000000000,M,,
5.180284000000000,COMMA,,
5.181323000000000,0,,
5.182363000000000,.,,
5.183403000000000,0,,
5.184443000000000,7,,
5.185483000000000,5,,
5.186523000000000,COMMA,,
5.187563000000000,N,,
5.188603000000000,COMMA,,
5.189643000000000,0,,
5.190683000000000,.,,
5.191723000000000,1,,
5.192763000000000,3,,
5.193803000000000,8,,
5.194843000000000,COMMA,,
5.195883000000000,K,,
5.196923000000000,COMMA,,
5.197963000000000,A,,
5.199002000000000,*,,
5.200042000000000,2,,
5.201082000000000,B,,
5.202122000000000,\r,,
5.203162000000000,\n,,
5.204202000000000,$,,
5.205242000000000,G,,
5.206282000000000,P,,
5.207322000000000,G,,
5.208362000000000,G,,
5.209402000000000,A,,
5.210442000000000,COMMA,,
5.211482000000000,1,,
5.212522000000000,6,,
5.213562000000000,0,,
5.214602000000000,4,,
5.215642000000000,4,,
5.216681000000000,1,,
5.217721000000000,.,,
5.218761000000000,0,,
5.219801000000000,0,,
5.220841000000000,COMMA,,
5.221881000000000,3,,
5.222921000000000,4,,
5.223961000000000,3,,
5.225001000000000,6,,
5.226041000000000,.,,
5.227081000000000,3,,
5.228121000000000,3,,
5.229161000000000,8,,
5.230201000000000,9,,
5.231241000000000,6,,
5.232281000000000,COMMA,,
5.233320000000000,S,,
5.234360000000000,COMMA,,
5.235400000000000,0,,
5.236440000000000,5,,
5.237480000000000,8,,
5.238520000000000,2,,
5.239560000000000,2,,
5.240600000000000,.,,
5.241640000000000,4,,
5.242680000000000,4,,
5.243720000000000,9,,
5.244760000000000,2,,
5.245800000000000,6,,
5.246840000000000,COMMA,,
5.247880000000000,W,,
5.248920000000000,COMMA,,
5.249960000000000,1,,
5.250999000000000,COMMA,,
5.252039000000000,0,,
5.253079000000000,5,,
5.254119000000000,COMMA,,
5.255159000000000,7,,
5.256199000000000,.,,
5.257239000000000,6,,
5.258279000000000,6,,
5.259319000000000,COMMA,,
5.260359000000000,6,,
5.261399000000000,3,,
5.262439000000000,.,,
5.263479000000000,5,,
5.264519000000000,COMMA,,
5.265559000000000,M,,
5.266599000000000,COMMA,,
5.267639000000000,1,,
5.268678000000000,3,,
5.269718000000000,.,,
5.270758000000000,6,,
5.271798000000000,COMMA,,
5.272838000000000,M,,
5.273878000000000,COMMA,,
5.274918000000000,COMMA,,
5.275958000000000,*,,
5.276998000000000,6,,
5.278038000000000,6,,
5.279078000000000,\r,,
5.280118000000000,\n,,
5.281158000000000,$,,
5.282198000000000,G,,
5.283238000000000,P,,
5.284278000000000,G,,
5.285317000000000,S,,
5.286357000000000,A,,
5.287397000000000,COMMA,,
5.288437000000000,A,,
5.289477000000000,COMMA,,
5.290517000000000,3,,
5.291557000000000,COMMA,,
5.292597000000000,1,,
5.293637000000000,3,,
5.294677000000000,COMMA,,
5.295717000000000,3,,
5.296757000000000,0,,
5.297797000000000,COMMA,,
5.298837000000000,0,,
5.299877000000000,7,,
5.300917000000000,COMMA,,
5.301957000000000,0,,
5.302996000000000,5,,
5.304036000000000,COMMA,,
5.305076000000000,0,,
5.306116000000000,8,,
5.307156000000000,COMMA,,
5.308196000000000,COMMA,,
5.309236000000000,COMMA,,
5.310276000000000,COMMA,,
5.311316000000000,COMMA,,
5.312356000000000,COMMA,,
5.313396000000000,COMMA,,
5.314436000000000,COMMA,,
5.315476000000000,8,,
5.316516000000000,.,,
5.317556000000000,0,,
5.318596000000000,8,,
5.319636000000000,COMMA,,
5.320675000000000,7,,
5.321715000000000,.,,
5.322755000000000,6,,
5.323795000000000,6,,
5.324835000000000,COMMA,,
5.325875000000000,2,,
5.326915000000000,.,,
5.327955000000000,5,,
5.328995000000000,8,,
5.330035000000000,*,,
5.331075000000000,0,,
5.332115000000000,1,,
5.333155000000000,\r,,
5.334195000000000,\n,,
5.335235000000000,$,,
5.336275000000000,G,,
